,n,avg_real,avg_cpu,med_cost,matrix,neighborhood_size
0,30,312919700.0,312500000.0,6.260455712622874,matrices/30_random_adj_mat_7.txt,50
0,30,293276400.0,296875000.0,7.395476250335591,matrices/30_random_adj_mat_8.txt,50
0,30,296762700.0,296875000.0,5.616222556666631,matrices/30_random_adj_mat_9.txt,50
0,40,490368600.0,484375000.0,8.879974926136216,matrices/40_random_adj_mat_0.txt,50
0,40,528049200.0,515625000.0,8.96068714410851,matrices/40_random_adj_mat_1.txt,50
0,40,517012800.0,515625000.0,8.530919131204746,matrices/40_random_adj_mat_2.txt,50
0,40,500519100.0,500000000.0,8.41167791377444,matrices/40_random_adj_mat_3.txt,50
0,40,496875400.0,500000000.0,8.462415307788204,matrices/40_random_adj_mat_4.txt,50
0,40,478129100.0,468750000.0,8.946716298661396,matrices/40_random_adj_mat_5.txt,50
0,40,517017300.0,515625000.0,8.192630634175213,matrices/40_random_adj_mat_6.txt,50
0,40,475230000.0,468750000.0,8.374438034816693,matrices/40_random_adj_mat_7.txt,50
0,40,448964900.0,453125000.0,8.413699798871892,matrices/40_random_adj_mat_8.txt,50
0,40,478967700.0,484375000.0,8.924917006697635,matrices/40_random_adj_mat_9.txt,50
0,50,707114700.0,703125000.0,10.59369386463956,matrices/50_random_adj_mat_0.txt,50
0,50,762781100.0,750000000.0,10.80575493408712,matrices/50_random_adj_mat_1.txt,50
0,50,740188100.0,718750000.0,10.14795165073469,matrices/50_random_adj_mat_2.txt,50
0,50,700500300.0,703125000.0,10.607182955902415,matrices/50_random_adj_mat_3.txt,50
0,50,743988700.0,750000000.0,9.788208652371283,matrices/50_random_adj_mat_4.txt,50
0,50,703684300.0,703125000.0,11.57959845515446,matrices/50_random_adj_mat_5.txt,50
0,50,704502300.0,687500000.0,11.179302431265123,matrices/50_random_adj_mat_6.txt,50
0,50,725068000.0,734375000.0,10.577314614205434,matrices/50_random_adj_mat_7.txt,50
0,50,719695500.0,718750000.0,10.406041292678806,matrices/50_random_adj_mat_8.txt,50
0,50,743070100.0,718750000.0,9.758417064856724,matrices/50_random_adj_mat_9.txt,50
