,n,avg_real,avg_cpu,med_cost,matrix,popsize
0,6,9449788.0,9375000.0,2.3857942300953416,matrices/6_random_adj_mat_1.txt,20
0,6,9303484.0,9375000.0,2.5826910133607814,matrices/6_random_adj_mat_2.txt,20
0,6,9244348.0,9375000.0,2.6244799553107248,matrices/6_random_adj_mat_3.txt,20
0,6,9570760.0,9375000.0,2.204890873346207,matrices/6_random_adj_mat_4.txt,20
0,6,9758540.0,10000000.0,2.1213700507683013,matrices/6_random_adj_mat_5.txt,20
0,6,9480028.0,9375000.0,1.7547496920325507,matrices/6_random_adj_mat_6.txt,20
0,6,9377152.0,8750000.0,1.9668510853745371,matrices/6_random_adj_mat_7.txt,20
0,6,9840008.0,10000000.0,2.4785680059775683,matrices/6_random_adj_mat_8.txt,20
0,6,9381240.0,9375000.0,2.442624832178839,matrices/6_random_adj_mat_9.txt,20
0,7,11460044.0,11875000.0,2.5485158336662055,matrices/7_random_adj_mat_0.txt,20
0,7,12759556.0,12500000.0,2.1133715738835726,matrices/7_random_adj_mat_1.txt,20
0,7,11564780.0,11250000.0,2.765538655869785,matrices/7_random_adj_mat_2.txt,20
0,7,11472288.0,11250000.0,2.846818037575111,matrices/7_random_adj_mat_3.txt,20
0,7,11443348.0,11875000.0,2.490845941532837,matrices/7_random_adj_mat_4.txt,20
0,7,11743732.0,10625000.0,2.5723564469140525,matrices/7_random_adj_mat_5.txt,20
0,7,11363108.0,11250000.0,2.399317511596459,matrices/7_random_adj_mat_6.txt,20
0,7,11425728.0,11250000.0,2.869162661634958,matrices/7_random_adj_mat_7.txt,20
0,7,11463168.0,11875000.0,2.3131457844957337,matrices/7_random_adj_mat_8.txt,20
0,7,11407788.0,11250000.0,1.9213979013365257,matrices/7_random_adj_mat_9.txt,20
0,8,13937376.0,13750000.0,2.1692532406726444,matrices/8_random_adj_mat_0.txt,20
0,8,13846720.0,14375000.0,2.617022360072963,matrices/8_random_adj_mat_1.txt,20
0,8,13865720.0,13750000.0,2.922101088853702,matrices/8_random_adj_mat_2.txt,20
0,8,13778500.0,13750000.0,2.5500304966934046,matrices/8_random_adj_mat_3.txt,20
0,8,13891092.0,13750000.0,2.259541309300535,matrices/8_random_adj_mat_4.txt,20
0,8,13740704.0,13750000.0,2.5947795613832856,matrices/8_random_adj_mat_5.txt,20
0,8,13904456.0,14375000.0,2.6801242091455992,matrices/8_random_adj_mat_6.txt,20
0,8,13895524.0,13750000.0,2.653053185766895,matrices/8_random_adj_mat_7.txt,20
0,8,13918988.0,14375000.0,2.9245232677730293,matrices/8_random_adj_mat_8.txt,20
0,8,13893500.0,13750000.0,2.3974053238819213,matrices/8_random_adj_mat_9.txt,20
0,9,16314444.0,16250000.0,2.7619467561551287,matrices/9_random_adj_mat_0.txt,20
0,9,16406676.0,16250000.0,3.4250616930531534,matrices/9_random_adj_mat_1.txt,20
0,9,16490904.0,16875000.0,2.976243492945899,matrices/9_random_adj_mat_2.txt,20
0,9,16612904.0,16875000.0,2.4796224566556866,matrices/9_random_adj_mat_3.txt,20
0,9,16574600.0,16250000.0,2.748789980645658,matrices/9_random_adj_mat_4.txt,20
0,9,16337060.0,16250000.0,2.7163262667987818,matrices/9_random_adj_mat_5.txt,20
0,9,16903816.0,16250000.0,2.894524414225913,matrices/9_random_adj_mat_6.txt,20
0,9,16645128.0,16250000.0,3.4309257711030487,matrices/9_random_adj_mat_7.txt,20
0,9,16547976.0,16875000.0,2.9485998664242383,matrices/9_random_adj_mat_8.txt,20
0,9,16485936.0,16250000.0,2.250907469307563,matrices/9_random_adj_mat_9.txt,20
0,10,19572896.0,20000000.0,2.4264022434978916,matrices/10_random_adj_mat_0.txt,20
0,10,19166416.0,18750000.0,2.9706472638069203,matrices/10_random_adj_mat_1.txt,20
0,10,19344928.0,19375000.0,3.3513203310009425,matrices/10_random_adj_mat_2.txt,20
0,10,19374964.0,19375000.0,3.2978052121300094,matrices/10_random_adj_mat_3.txt,20
0,10,19662524.0,19375000.0,3.2268629179918995,matrices/10_random_adj_mat_4.txt,20
0,10,19318464.0,19375000.0,2.3340510289117335,matrices/10_random_adj_mat_5.txt,20
0,10,19376896.0,19375000.0,2.8527480232166775,matrices/10_random_adj_mat_6.txt,20
0,10,19873684.0,19375000.0,2.8362240587991137,matrices/10_random_adj_mat_7.txt,20
0,10,19392268.0,18750000.0,2.983899143056186,matrices/10_random_adj_mat_8.txt,20
0,10,19502640.0,19375000.0,2.828184716381501,matrices/10_random_adj_mat_9.txt,20
0,15,38161848.0,38125000.0,4.098420156955294,matrices/15_random_adj_mat_0.txt,20
0,15,38504624.0,38750000.0,3.617498043117246,matrices/15_random_adj_mat_1.txt,20
0,15,38322224.0,38125000.0,3.786280939574826,matrices/15_random_adj_mat_2.txt,20
0,15,38237628.0,38125000.0,3.5613199989076243,matrices/15_random_adj_mat_3.txt,20
0,15,38093652.0,38125000.0,3.5584820911910526,matrices/15_random_adj_mat_4.txt,20
0,15,38362944.0,38750000.0,3.2261666180559185,matrices/15_random_adj_mat_5.txt,20
0,15,38336144.0,37500000.0,3.1823214092123258,matrices/15_random_adj_mat_6.txt,20
0,15,39039100.0,39375000.0,3.3438448242654757,matrices/15_random_adj_mat_7.txt,20
0,15,38424472.0,38125000.0,3.27618141199709,matrices/15_random_adj_mat_8.txt,20
0,15,37947076.0,36875000.0,3.6076636540298113,matrices/15_random_adj_mat_9.txt,20
0,20,64445536.0,65000000.0,4.727976651942079,matrices/20_random_adj_mat_0.txt,20
0,20,64404984.0,64375000.0,5.743500376905297,matrices/20_random_adj_mat_1.txt,20
0,20,64019120.0,63750000.0,5.19289490639815,matrices/20_random_adj_mat_2.txt,20
0,20,64792212.0,65000000.0,5.263422168607225,matrices/20_random_adj_mat_3.txt,20
0,20,64772148.0,65000000.0,4.8865367409825184,matrices/20_random_adj_mat_4.txt,20
0,20,64046316.0,63750000.0,4.383458447985528,matrices/20_random_adj_mat_5.txt,20
0,20,64092568.0,63750000.0,5.005240335061729,matrices/20_random_adj_mat_6.txt,20
0,20,64172772.0,64375000.0,4.420757593597641,matrices/20_random_adj_mat_7.txt,20
0,20,64421608.0,64375000.0,5.869615431863932,matrices/20_random_adj_mat_8.txt,20
0,20,63947524.0,63750000.0,4.726698038996725,matrices/20_random_adj_mat_9.txt,20
0,25,100115096.0,100625000.0,5.857258217877944,matrices/25_random_adj_mat_0.txt,20
0,25,98231092.0,98125000.0,6.401743607362511,matrices/25_random_adj_mat_1.txt,20
0,25,99322792.0,98750000.0,5.865813448660603,matrices/25_random_adj_mat_2.txt,20
0,25,98409060.0,98750000.0,5.95656965158485,matrices/25_random_adj_mat_3.txt,20
0,25,98859724.0,98750000.0,6.2572011629978,matrices/25_random_adj_mat_4.txt,20
0,25,98130156.0,98125000.0,6.967299151325788,matrices/25_random_adj_mat_5.txt,20
0,25,99352760.0,99375000.0,5.6091092949351395,matrices/25_random_adj_mat_6.txt,20
0,25,99013416.0,99375000.0,6.745199349918898,matrices/25_random_adj_mat_7.txt,20
0,25,98412956.0,97500000.0,6.691712499965091,matrices/25_random_adj_mat_8.txt,20
0,25,99886532.0,99375000.0,5.554591884266515,matrices/25_random_adj_mat_9.txt,20
0,30,142206320.0,141875000.0,8.436467384524171,matrices/30_random_adj_mat_0.txt,20
0,30,141642808.0,140625000.0,8.098486886104668,matrices/30_random_adj_mat_1.txt,20
0,30,142209944.0,141875000.0,8.809501435237502,matrices/30_random_adj_mat_2.txt,20
0,30,143225724.0,143125000.0,8.663957218872955,matrices/30_random_adj_mat_3.txt,20
0,30,142512816.0,142500000.0,8.514146424699028,matrices/30_random_adj_mat_4.txt,20
0,30,141685480.0,141250000.0,8.951107442029477,matrices/30_random_adj_mat_5.txt,20
0,30,141913564.0,141250000.0,8.161050595213396,matrices/30_random_adj_mat_6.txt,20
0,30,143010620.0,142500000.0,8.107927645195925,matrices/30_random_adj_mat_7.txt,20
0,30,143848336.0,143750000.0,8.373958241626996,matrices/30_random_adj_mat_8.txt,20
0,30,141631016.0,140625000.0,7.83756430737125,matrices/30_random_adj_mat_9.txt,20
0,30,142173300.0,142500000.0,8.66080431993378,matrices/30_random_adj_mat_0.txt,20
0,30,142409032.0,141875000.0,7.921426621004673,matrices/30_random_adj_mat_1.txt,20
0,30,141926612.0,141875000.0,8.2437629320737,matrices/30_random_adj_mat_2.txt,20
0,30,144482460.0,143750000.0,8.708745760413857,matrices/30_random_adj_mat_3.txt,20
0,30,142080672.0,141875000.0,8.464761781780537,matrices/30_random_adj_mat_4.txt,20
0,30,141741696.0,141250000.0,8.960549050238196,matrices/30_random_adj_mat_5.txt,20
0,30,141755816.0,141875000.0,8.08180005104779,matrices/30_random_adj_mat_6.txt,20
0,30,144601788.0,143750000.0,8.314316806796718,matrices/30_random_adj_mat_7.txt,20
0,30,142122232.0,142500000.0,8.454396304920719,matrices/30_random_adj_mat_8.txt,20
0,30,141420996.0,140625000.0,7.6986640652952625,matrices/30_random_adj_mat_9.txt,20
0,40,261091612.0,258750000.0,13.117294809421008,matrices/40_random_adj_mat_0.txt,20
0,40,260304848.0,258750000.0,11.926422358599549,matrices/40_random_adj_mat_1.txt,20
0,40,260788180.0,260000000.0,12.282119993415797,matrices/40_random_adj_mat_2.txt,20
0,40,261462856.0,260625000.0,12.724678261790569,matrices/40_random_adj_mat_3.txt,20
0,40,261895384.0,261875000.0,11.923248725216315,matrices/40_random_adj_mat_4.txt,20
0,40,261063392.0,260000000.0,12.788254022176677,matrices/40_random_adj_mat_5.txt,20
0,40,260789200.0,261250000.0,11.222725857400771,matrices/40_random_adj_mat_6.txt,20
0,40,259255496.0,258125000.0,11.961910826182299,matrices/40_random_adj_mat_7.txt,20
0,40,260126228.0,257500000.0,12.114171807774978,matrices/40_random_adj_mat_8.txt,20
0,40,261611456.0,260000000.0,13.726913746310744,matrices/40_random_adj_mat_9.txt,20
0,50,426380548.0,423750000.0,17.65978695028916,matrices/50_random_adj_mat_0.txt,20
0,50,427185040.0,426250000.0,16.667411795451507,matrices/50_random_adj_mat_1.txt,20
0,50,427430896.0,425625000.0,15.81056134587898,matrices/50_random_adj_mat_2.txt,20
0,50,426789396.0,425000000.0,15.918281622426877,matrices/50_random_adj_mat_3.txt,20
0,50,426470656.0,425000000.0,17.409653540883923,matrices/50_random_adj_mat_4.txt,20
0,50,427637520.0,426875000.0,17.217159525134377,matrices/50_random_adj_mat_5.txt,20
0,50,425526528.0,424375000.0,17.205472437401735,matrices/50_random_adj_mat_6.txt,20
0,50,428306736.0,428125000.0,17.39427923624425,matrices/50_random_adj_mat_7.txt,20
0,50,425480704.0,425000000.0,16.422377008877753,matrices/50_random_adj_mat_8.txt,20
0,50,424197824.0,423125000.0,16.040436677804557,matrices/50_random_adj_mat_9.txt,20
0,5,7732584.0,7500000.0,2.249612736828632,matrices/5_random_adj_mat_0.txt,30
0,5,7897200.0,8125000.0,2.4324100724478357,matrices/5_random_adj_mat_1.txt,30
0,5,7928780.0,8125000.0,2.092769076252572,matrices/5_random_adj_mat_2.txt,30
0,5,7769252.0,7500000.0,1.730408540073093,matrices/5_random_adj_mat_3.txt,30
