,n,avg_real,avg_cpu,med_cost,matrix,restarts
0,10,5859000.0,15625000.0,2.488287177562952,matrices/10_random_adj_mat_5.txt,10
0,10,8071700.0,0.0,2.885788573977387,matrices/10_random_adj_mat_6.txt,10
0,10,6424200.0,15625000.0,2.8794733968896247,matrices/10_random_adj_mat_7.txt,10
0,10,4556200.0,0.0,3.285565515191117,matrices/10_random_adj_mat_8.txt,10
0,10,5130100.0,15625000.0,3.203625687845126,matrices/10_random_adj_mat_9.txt,10
0,15,13783600.0,15625000.0,3.967889710510911,matrices/15_random_adj_mat_0.txt,10
0,15,8464300.0,0.0,4.397010293208725,matrices/15_random_adj_mat_1.txt,10
0,15,9310400.0,15625000.0,3.962199031075395,matrices/15_random_adj_mat_2.txt,10
0,15,8702100.0,15625000.0,3.6228354002044862,matrices/15_random_adj_mat_3.txt,10
0,15,7953300.0,0.0,3.7828619611524967,matrices/15_random_adj_mat_4.txt,10
0,15,10319600.0,15625000.0,3.6727921339488363,matrices/15_random_adj_mat_5.txt,10
0,15,7151800.0,15625000.0,3.4341478399594774,matrices/15_random_adj_mat_6.txt,10
0,15,11260400.0,0.0,3.6016776392762626,matrices/15_random_adj_mat_7.txt,10
0,15,9190000.0,15625000.0,3.6216053889819753,matrices/15_random_adj_mat_8.txt,10
0,15,10078600.0,15625000.0,3.8110210319167264,matrices/15_random_adj_mat_9.txt,10
0,20,11723900.0,15625000.0,4.79650898615649,matrices/20_random_adj_mat_0.txt,10
0,20,13008400.0,15625000.0,5.875310361074283,matrices/20_random_adj_mat_1.txt,10
0,20,14141100.0,15625000.0,6.0879911031504585,matrices/20_random_adj_mat_2.txt,10
0,20,12893000.0,15625000.0,5.460687252768402,matrices/20_random_adj_mat_3.txt,10
0,20,13072800.0,15625000.0,5.0837492421937185,matrices/20_random_adj_mat_4.txt,10
0,20,13484900.0,15625000.0,5.1434218861773875,matrices/20_random_adj_mat_5.txt,10
0,20,12071100.0,0.0,5.789585923040828,matrices/20_random_adj_mat_6.txt,10
0,20,14927400.0,15625000.0,4.148478481109098,matrices/20_random_adj_mat_7.txt,10
0,20,12047700.0,0.0,6.4040062653456005,matrices/20_random_adj_mat_8.txt,10
0,20,13450300.0,15625000.0,5.148002557668315,matrices/20_random_adj_mat_9.txt,10
0,25,19701400.0,31250000.0,6.138945041127627,matrices/25_random_adj_mat_0.txt,10
0,25,19988100.0,15625000.0,6.999414570690158,matrices/25_random_adj_mat_1.txt,10
0,25,20032300.0,15625000.0,6.4955484799197585,matrices/25_random_adj_mat_2.txt,10
0,25,19765500.0,31250000.0,5.79458404055148,matrices/25_random_adj_mat_3.txt,10
0,25,21837900.0,15625000.0,6.74051581690098,matrices/25_random_adj_mat_4.txt,10
0,25,18785000.0,31250000.0,7.498963728727996,matrices/25_random_adj_mat_5.txt,10
0,25,18015700.0,15625000.0,5.608232310868642,matrices/25_random_adj_mat_6.txt,10
0,25,15772800.0,15625000.0,7.729722652973753,matrices/25_random_adj_mat_7.txt,10
0,25,20408200.0,15625000.0,6.829135705303219,matrices/25_random_adj_mat_8.txt,10
0,25,19020400.0,31250000.0,6.556260340052935,matrices/25_random_adj_mat_9.txt,10
0,30,18472200.0,15625000.0,9.635533971667465,matrices/30_random_adj_mat_0.txt,10
0,30,26117000.0,31250000.0,8.201838493394472,matrices/30_random_adj_mat_1.txt,10
0,30,25133500.0,15625000.0,8.875705874453908,matrices/30_random_adj_mat_2.txt,10
0,30,24995400.0,15625000.0,8.70866500344318,matrices/30_random_adj_mat_3.txt,10
0,30,23039100.0,31250000.0,9.25436648092171,matrices/30_random_adj_mat_4.txt,10
0,30,24981700.0,15625000.0,8.184558136555443,matrices/30_random_adj_mat_5.txt,10
0,30,27707700.0,15625000.0,8.24875252493873,matrices/30_random_adj_mat_6.txt,10
0,30,28375000.0,15625000.0,8.509271464165813,matrices/30_random_adj_mat_7.txt,10
0,30,26027000.0,31250000.0,9.682178401927223,matrices/30_random_adj_mat_8.txt,10
0,30,27273300.0,31250000.0,7.74215477504174,matrices/30_random_adj_mat_9.txt,10
0,30,26990700.0,31250000.0,7.775606125703677,matrices/30_random_adj_mat_0.txt,10
0,30,24445900.0,15625000.0,7.853401824977576,matrices/30_random_adj_mat_1.txt,10
0,30,23517900.0,31250000.0,9.179719079546478,matrices/30_random_adj_mat_2.txt,10
0,30,26757300.0,31250000.0,8.938986551425677,matrices/30_random_adj_mat_3.txt,10
0,30,23974400.0,15625000.0,8.468044063537178,matrices/30_random_adj_mat_4.txt,10
0,30,23293400.0,15625000.0,7.920354959708946,matrices/30_random_adj_mat_5.txt,10
0,30,20708700.0,15625000.0,8.808171662250123,matrices/30_random_adj_mat_6.txt,10
0,30,25787000.0,15625000.0,8.259662836089554,matrices/30_random_adj_mat_7.txt,10
0,30,28394900.0,31250000.0,8.163310246976557,matrices/30_random_adj_mat_8.txt,10
0,30,22867000.0,31250000.0,8.177722903241024,matrices/30_random_adj_mat_9.txt,10
0,40,36228400.0,31250000.0,13.134373126317318,matrices/40_random_adj_mat_0.txt,10
0,40,41276800.0,46875000.0,10.769472714960244,matrices/40_random_adj_mat_1.txt,10
0,40,40440900.0,46875000.0,12.255293920081145,matrices/40_random_adj_mat_2.txt,10
0,40,42509500.0,31250000.0,9.878489246676446,matrices/40_random_adj_mat_3.txt,10
0,40,43894100.0,31250000.0,10.152240752562385,matrices/40_random_adj_mat_4.txt,10
0,40,38057800.0,46875000.0,12.351949299573407,matrices/40_random_adj_mat_5.txt,10
0,40,34404000.0,31250000.0,10.807979379094176,matrices/40_random_adj_mat_6.txt,10
0,40,34024300.0,31250000.0,11.243526780737815,matrices/40_random_adj_mat_7.txt,10
0,40,43647500.0,31250000.0,10.65773926759197,matrices/40_random_adj_mat_8.txt,10
0,40,44167200.0,31250000.0,12.30478984317223,matrices/40_random_adj_mat_9.txt,10
0,50,59470000.0,62500000.0,16.374623259748844,matrices/50_random_adj_mat_0.txt,10
0,50,63450500.0,62500000.0,14.347730610283527,matrices/50_random_adj_mat_1.txt,10
0,50,71698900.0,62500000.0,12.709142912814597,matrices/50_random_adj_mat_2.txt,10
0,50,55257800.0,46875000.0,14.283791129657166,matrices/50_random_adj_mat_3.txt,10
0,50,65687100.0,62500000.0,12.971638698383254,matrices/50_random_adj_mat_4.txt,10
0,50,53556700.0,62500000.0,14.248940930086139,matrices/50_random_adj_mat_5.txt,10
0,50,53062100.0,46875000.0,15.534035737515202,matrices/50_random_adj_mat_6.txt,10
0,50,54263200.0,62500000.0,15.712380013552865,matrices/50_random_adj_mat_7.txt,10
0,50,52165200.0,46875000.0,14.510788144247394,matrices/50_random_adj_mat_8.txt,10
0,50,53811600.0,62500000.0,13.631903970938712,matrices/50_random_adj_mat_9.txt,10
0,5,3784300.0,0.0,2.249612736828632,matrices/5_random_adj_mat_0.txt,25
0,5,3100300.0,0.0,2.4324100724478357,matrices/5_random_adj_mat_1.txt,25
0,5,3770500.0,15625000.0,2.092769076252572,matrices/5_random_adj_mat_2.txt,25
0,5,5597900.0,0.0,1.730408540073093,matrices/5_random_adj_mat_3.txt,25
0,5,5240300.0,0.0,1.8381227481602793,matrices/5_random_adj_mat_4.txt,25
0,5,5142400.0,0.0,2.907493662653474,matrices/5_random_adj_mat_5.txt,25
0,5,4866300.0,0.0,2.907678316977325,matrices/5_random_adj_mat_6.txt,25
0,5,5165700.0,15625000.0,2.72738402847107,matrices/5_random_adj_mat_7.txt,25
0,5,4365100.0,0.0,2.1307530483783985,matrices/5_random_adj_mat_8.txt,25
0,5,2781600.0,0.0,2.616055718212318,matrices/5_random_adj_mat_9.txt,25
0,6,4300200.0,0.0,2.6549481998199593,matrices/6_random_adj_mat_0.txt,25
0,6,4663600.0,0.0,2.3857942300953416,matrices/6_random_adj_mat_1.txt,25
0,6,5372000.0,15625000.0,2.5826910133607814,matrices/6_random_adj_mat_2.txt,25
0,6,5630800.0,0.0,2.6244799553107248,matrices/6_random_adj_mat_3.txt,25
0,6,7516100.0,0.0,2.204890873346207,matrices/6_random_adj_mat_4.txt,25
0,6,4112300.0,0.0,2.1213700507683013,matrices/6_random_adj_mat_5.txt,25
0,6,5860000.0,0.0,1.7547496920325507,matrices/6_random_adj_mat_6.txt,25
0,6,4029400.0,0.0,1.9668510853745371,matrices/6_random_adj_mat_7.txt,25
0,6,4574900.0,0.0,2.4785680059775683,matrices/6_random_adj_mat_8.txt,25
0,6,5581400.0,15625000.0,2.442624832178839,matrices/6_random_adj_mat_9.txt,25
0,7,7447900.0,0.0,2.5485158336662055,matrices/7_random_adj_mat_0.txt,25
0,7,6623000.0,15625000.0,2.1133715738835726,matrices/7_random_adj_mat_1.txt,25
0,7,6688400.0,0.0,2.765538655869785,matrices/7_random_adj_mat_2.txt,25
0,7,6867500.0,15625000.0,2.846818037575111,matrices/7_random_adj_mat_3.txt,25
0,7,7094300.0,0.0,2.490845941532837,matrices/7_random_adj_mat_4.txt,25
0,7,6172400.0,0.0,2.5723564469140525,matrices/7_random_adj_mat_5.txt,25
0,7,6860100.0,0.0,2.399317511596459,matrices/7_random_adj_mat_6.txt,25
0,7,5688800.0,0.0,2.8691626616349586,matrices/7_random_adj_mat_7.txt,25
0,7,6231000.0,0.0,2.3131457844957337,matrices/7_random_adj_mat_8.txt,25
0,7,5738500.0,0.0,1.9213979013365257,matrices/7_random_adj_mat_9.txt,25
0,8,9198300.0,15625000.0,2.1692532406726444,matrices/8_random_adj_mat_0.txt,25
0,8,7977600.0,0.0,2.617022360072963,matrices/8_random_adj_mat_1.txt,25
0,8,7727600.0,15625000.0,2.922101088853702,matrices/8_random_adj_mat_2.txt,25
0,8,7859600.0,0.0,2.5500304966934046,matrices/8_random_adj_mat_3.txt,25
0,8,8247400.0,15625000.0,2.259541309300535,matrices/8_random_adj_mat_4.txt,25
0,8,8709700.0,15625000.0,2.5947795613832856,matrices/8_random_adj_mat_5.txt,25
0,8,6827700.0,0.0,2.6801242091455992,matrices/8_random_adj_mat_6.txt,25
0,8,7617500.0,15625000.0,2.653053185766895,matrices/8_random_adj_mat_7.txt,25
0,8,8881700.0,0.0,2.9245232677730293,matrices/8_random_adj_mat_8.txt,25
0,8,8092500.0,15625000.0,2.3974053238819213,matrices/8_random_adj_mat_9.txt,25
0,9,13206300.0,15625000.0,2.761946756155129,matrices/9_random_adj_mat_0.txt,25
0,9,9155400.0,15625000.0,3.425061693053154,matrices/9_random_adj_mat_1.txt,25
0,9,9025200.0,0.0,2.976243492945899,matrices/9_random_adj_mat_2.txt,25
0,9,10839200.0,15625000.0,2.4796224566556866,matrices/9_random_adj_mat_3.txt,25
0,9,11759700.0,15625000.0,2.7487899806456584,matrices/9_random_adj_mat_4.txt,25
0,9,12898900.0,15625000.0,2.7163262667987818,matrices/9_random_adj_mat_5.txt,25
0,9,10717100.0,15625000.0,2.8945244142259123,matrices/9_random_adj_mat_6.txt,25
0,9,8705900.0,0.0,3.4309257711030496,matrices/9_random_adj_mat_7.txt,25
0,9,8962300.0,15625000.0,2.9485998664242388,matrices/9_random_adj_mat_8.txt,25
0,9,10707100.0,15625000.0,2.277175364426155,matrices/9_random_adj_mat_9.txt,25
0,10,8955200.0,0.0,2.4264022434978916,matrices/10_random_adj_mat_0.txt,25
0,10,10923200.0,15625000.0,2.91984797950471,matrices/10_random_adj_mat_1.txt,25
0,10,12800800.0,15625000.0,3.3513203310009425,matrices/10_random_adj_mat_2.txt,25
0,10,12794100.0,15625000.0,3.370484983121795,matrices/10_random_adj_mat_3.txt,25
0,10,14734400.0,15625000.0,3.30238243775926,matrices/10_random_adj_mat_4.txt,25
0,10,13864300.0,15625000.0,2.3833914675762835,matrices/10_random_adj_mat_5.txt,25
0,10,12355300.0,15625000.0,2.8914559521633945,matrices/10_random_adj_mat_6.txt,25
0,10,13637100.0,15625000.0,2.836224058799113,matrices/10_random_adj_mat_7.txt,25
0,10,11802800.0,15625000.0,2.983899143056186,matrices/10_random_adj_mat_8.txt,25
0,10,12491800.0,15625000.0,2.89516936860368,matrices/10_random_adj_mat_9.txt,25
0,15,25171000.0,15625000.0,4.130061227177212,matrices/15_random_adj_mat_0.txt,25
0,15,19790300.0,31250000.0,3.8833830768956825,matrices/15_random_adj_mat_1.txt,25
0,15,22250600.0,15625000.0,3.8546768264360076,matrices/15_random_adj_mat_2.txt,25
0,15,24015600.0,31250000.0,3.6968379143032,matrices/15_random_adj_mat_3.txt,25
0,15,23416700.0,15625000.0,3.6291009941612242,matrices/15_random_adj_mat_4.txt,25
0,15,24066500.0,15625000.0,3.7095170340771504,matrices/15_random_adj_mat_5.txt,25
0,15,24756500.0,31250000.0,3.434851894174936,matrices/15_random_adj_mat_6.txt,25
0,15,22348400.0,15625000.0,3.536967167860538,matrices/15_random_adj_mat_7.txt,25
0,15,21497900.0,15625000.0,3.7679701010544884,matrices/15_random_adj_mat_8.txt,25
0,15,25748800.0,31250000.0,3.80940244860932,matrices/15_random_adj_mat_9.txt,25
0,20,30139500.0,31250000.0,4.655706324830389,matrices/20_random_adj_mat_0.txt,25
0,20,30803100.0,31250000.0,5.850577707967522,matrices/20_random_adj_mat_1.txt,25
0,20,39740200.0,31250000.0,5.894427811066464,matrices/20_random_adj_mat_2.txt,25
0,20,34213500.0,46875000.0,5.27060014327091,matrices/20_random_adj_mat_3.txt,25
0,20,36236700.0,31250000.0,4.866563376393638,matrices/20_random_adj_mat_4.txt,25
0,20,33256600.0,31250000.0,5.144535115281173,matrices/20_random_adj_mat_5.txt,25
0,20,38607200.0,46875000.0,5.3560894641661125,matrices/20_random_adj_mat_6.txt,25
0,20,34182900.0,31250000.0,4.304454781900387,matrices/20_random_adj_mat_7.txt,25
0,20,30743700.0,31250000.0,6.063179298876626,matrices/20_random_adj_mat_8.txt,25
0,20,32926100.0,31250000.0,4.971098674250454,matrices/20_random_adj_mat_9.txt,25
0,25,49814400.0,46875000.0,6.187906891436269,matrices/25_random_adj_mat_0.txt,25
0,25,52319000.0,46875000.0,5.690439189587412,matrices/25_random_adj_mat_1.txt,25
0,25,52574200.0,62500000.0,6.170157034214738,matrices/25_random_adj_mat_2.txt,25
0,25,52041900.0,46875000.0,6.069573803048894,matrices/25_random_adj_mat_3.txt,25
0,25,52708500.0,62500000.0,6.3060084826783225,matrices/25_random_adj_mat_4.txt,25
0,25,49302100.0,46875000.0,7.674462466270665,matrices/25_random_adj_mat_5.txt,25
0,25,49330600.0,46875000.0,5.427123982241983,matrices/25_random_adj_mat_6.txt,25
0,25,49516400.0,46875000.0,6.659410392859958,matrices/25_random_adj_mat_7.txt,25
0,25,45318400.0,46875000.0,6.714332635642736,matrices/25_random_adj_mat_8.txt,25
0,25,48603200.0,62500000.0,6.358612915483852,matrices/25_random_adj_mat_9.txt,25
0,30,61991700.0,62500000.0,8.345529689140088,matrices/30_random_adj_mat_0.txt,25
0,30,62312400.0,62500000.0,8.193727682569081,matrices/30_random_adj_mat_1.txt,25
0,30,67736700.0,62500000.0,8.343760035101242,matrices/30_random_adj_mat_2.txt,25
0,30,59410600.0,62500000.0,8.363857704539939,matrices/30_random_adj_mat_3.txt,25
0,30,66183300.0,62500000.0,7.5859253959287685,matrices/30_random_adj_mat_4.txt,25
0,30,63616300.0,62500000.0,8.418593082175674,matrices/30_random_adj_mat_5.txt,25
0,30,67394200.0,62500000.0,7.52235392965689,matrices/30_random_adj_mat_6.txt,25
0,30,54929300.0,62500000.0,8.301454397452654,matrices/30_random_adj_mat_7.txt,25
0,30,65797700.0,62500000.0,8.03880311995309,matrices/30_random_adj_mat_8.txt,25
0,30,61088100.0,62500000.0,7.459998786994202,matrices/30_random_adj_mat_9.txt,25
0,30,68302200.0,62500000.0,8.083444807870784,matrices/30_random_adj_mat_0.txt,25
0,30,60271600.0,46875000.0,7.803105631117663,matrices/30_random_adj_mat_1.txt,25
0,30,62150100.0,62500000.0,8.866569229008038,matrices/30_random_adj_mat_2.txt,25
0,30,69408100.0,62500000.0,8.186437913785495,matrices/30_random_adj_mat_3.txt,25
0,30,62250300.0,62500000.0,8.248120752771394,matrices/30_random_adj_mat_4.txt,25
0,30,62233600.0,62500000.0,8.940174893385292,matrices/30_random_adj_mat_5.txt,25
0,30,60713900.0,62500000.0,7.435513070259904,matrices/30_random_adj_mat_6.txt,25
0,30,64873500.0,62500000.0,7.465876327629868,matrices/30_random_adj_mat_7.txt,25
0,30,58858000.0,46875000.0,8.675044025515902,matrices/30_random_adj_mat_8.txt,25
0,30,53295300.0,62500000.0,7.788362391854244,matrices/30_random_adj_mat_9.txt,25
0,40,101470600.0,93750000.0,11.259432377203645,matrices/40_random_adj_mat_0.txt,25
0,40,99239200.0,93750000.0,11.055889063887351,matrices/40_random_adj_mat_1.txt,25
0,40,99726900.0,93750000.0,11.932837505359144,matrices/40_random_adj_mat_2.txt,25
0,40,96883700.0,109375000.0,11.199211554604698,matrices/40_random_adj_mat_3.txt,25
0,40,98470400.0,93750000.0,10.699236441768964,matrices/40_random_adj_mat_4.txt,25
0,40,97427800.0,93750000.0,11.613976654980803,matrices/40_random_adj_mat_5.txt,25
0,40,107713200.0,109375000.0,10.371188074516821,matrices/40_random_adj_mat_6.txt,25
0,40,107890500.0,109375000.0,10.561107036161607,matrices/40_random_adj_mat_7.txt,25
0,40,108453500.0,109375000.0,10.446727892490415,matrices/40_random_adj_mat_8.txt,25
0,40,103143300.0,93750000.0,11.275534288412748,matrices/40_random_adj_mat_9.txt,25
0,50,147785500.0,156250000.0,15.313478883751827,matrices/50_random_adj_mat_0.txt,25
0,50,155407000.0,156250000.0,12.988283302288295,matrices/50_random_adj_mat_1.txt,25
0,50,139941500.0,140625000.0,11.694303530389616,matrices/50_random_adj_mat_2.txt,25
0,50,152797000.0,156250000.0,13.088686992914782,matrices/50_random_adj_mat_3.txt,25
0,50,144376700.0,140625000.0,14.761555153654859,matrices/50_random_adj_mat_4.txt,25
0,50,138695000.0,140625000.0,14.314530160578633,matrices/50_random_adj_mat_5.txt,25
0,50,144117700.0,140625000.0,14.869176419543166,matrices/50_random_adj_mat_6.txt,25
0,50,153517100.0,140625000.0,14.077083233771383,matrices/50_random_adj_mat_7.txt,25
0,50,182044500.0,187500000.0,11.752091918513566,matrices/50_random_adj_mat_8.txt,25
0,50,159987900.0,156250000.0,12.358030567926047,matrices/50_random_adj_mat_9.txt,25
0,5,9520100.0,0.0,2.249612736828632,matrices/5_random_adj_mat_0.txt,50
0,5,5792500.0,0.0,2.4324100724478357,matrices/5_random_adj_mat_1.txt,50
0,5,10726900.0,15625000.0,2.092769076252572,matrices/5_random_adj_mat_2.txt,50
0,5,8613900.0,0.0,1.730408540073093,matrices/5_random_adj_mat_3.txt,50
0,5,6434200.0,15625000.0,1.8381227481602793,matrices/5_random_adj_mat_4.txt,50
0,5,7465400.0,0.0,2.907493662653474,matrices/5_random_adj_mat_5.txt,50
0,5,7493600.0,0.0,2.907678316977325,matrices/5_random_adj_mat_6.txt,50
0,5,6146400.0,0.0,2.72738402847107,matrices/5_random_adj_mat_7.txt,50
0,5,11337600.0,0.0,2.1307530483783985,matrices/5_random_adj_mat_8.txt,50
0,5,5765000.0,15625000.0,2.616055718212318,matrices/5_random_adj_mat_9.txt,50
0,6,8428200.0,0.0,2.6549481998199593,matrices/6_random_adj_mat_0.txt,50
0,6,9465300.0,0.0,2.3857942300953416,matrices/6_random_adj_mat_1.txt,50
0,6,9826700.0,15625000.0,2.5826910133607814,matrices/6_random_adj_mat_2.txt,50
0,6,9783000.0,15625000.0,2.6244799553107248,matrices/6_random_adj_mat_3.txt,50
0,6,10290400.0,0.0,2.204890873346207,matrices/6_random_adj_mat_4.txt,50
0,6,9423700.0,15625000.0,2.1213700507683013,matrices/6_random_adj_mat_5.txt,50
0,6,9590000.0,15625000.0,1.7547496920325507,matrices/6_random_adj_mat_6.txt,50
0,6,8664100.0,0.0,1.9668510853745371,matrices/6_random_adj_mat_7.txt,50
0,6,8113000.0,15625000.0,2.4785680059775683,matrices/6_random_adj_mat_8.txt,50
0,6,10498900.0,15625000.0,2.442624832178839,matrices/6_random_adj_mat_9.txt,50
0,7,13272500.0,15625000.0,2.5485158336662055,matrices/7_random_adj_mat_0.txt,50
0,7,13905900.0,15625000.0,2.1133715738835726,matrices/7_random_adj_mat_1.txt,50
0,7,12860500.0,15625000.0,2.765538655869785,matrices/7_random_adj_mat_2.txt,50
0,7,12720000.0,15625000.0,2.846818037575111,matrices/7_random_adj_mat_3.txt,50
0,7,13084600.0,0.0,2.490845941532837,matrices/7_random_adj_mat_4.txt,50
0,7,11464000.0,0.0,2.5723564469140525,matrices/7_random_adj_mat_5.txt,50
0,7,13005500.0,15625000.0,2.399317511596459,matrices/7_random_adj_mat_6.txt,50
0,7,12802600.0,15625000.0,2.869162661634958,matrices/7_random_adj_mat_7.txt,50
0,7,11532400.0,15625000.0,2.3131457844957337,matrices/7_random_adj_mat_8.txt,50
0,7,11379500.0,15625000.0,1.9213979013365257,matrices/7_random_adj_mat_9.txt,50
0,8,14406600.0,15625000.0,2.1692532406726444,matrices/8_random_adj_mat_0.txt,50
0,8,15616500.0,15625000.0,2.617022360072963,matrices/8_random_adj_mat_1.txt,50
0,8,16049400.0,15625000.0,2.922101088853702,matrices/8_random_adj_mat_2.txt,50
0,8,18651700.0,15625000.0,2.5500304966934046,matrices/8_random_adj_mat_3.txt,50
0,8,15746100.0,15625000.0,2.2595413093005345,matrices/8_random_adj_mat_4.txt,50
0,8,16402500.0,31250000.0,2.5947795613832856,matrices/8_random_adj_mat_5.txt,50
0,8,14311800.0,0.0,2.6801242091455992,matrices/8_random_adj_mat_6.txt,50
0,8,14605600.0,15625000.0,2.653053185766895,matrices/8_random_adj_mat_7.txt,50
0,8,15181500.0,15625000.0,2.9245232677730284,matrices/8_random_adj_mat_8.txt,50
0,8,12509600.0,0.0,2.3974053238819213,matrices/8_random_adj_mat_9.txt,50
0,9,21913700.0,15625000.0,2.7619467561551287,matrices/9_random_adj_mat_0.txt,50
0,9,20323100.0,15625000.0,3.4250616930531534,matrices/9_random_adj_mat_1.txt,50
0,9,18535900.0,31250000.0,2.976243492945899,matrices/9_random_adj_mat_2.txt,50
0,9,20765100.0,15625000.0,2.4796224566556866,matrices/9_random_adj_mat_3.txt,50
0,9,20230300.0,15625000.0,2.748789980645658,matrices/9_random_adj_mat_4.txt,50
0,9,20272300.0,15625000.0,2.7163262667987813,matrices/9_random_adj_mat_5.txt,50
0,9,21285700.0,15625000.0,2.8945244142259123,matrices/9_random_adj_mat_6.txt,50
0,9,19741500.0,31250000.0,3.4309257711030487,matrices/9_random_adj_mat_7.txt,50
0,9,18525200.0,15625000.0,2.9485998664242383,matrices/9_random_adj_mat_8.txt,50
0,9,22282300.0,15625000.0,2.2509074693075624,matrices/9_random_adj_mat_9.txt,50
0,10,24838200.0,15625000.0,2.4264022434978916,matrices/10_random_adj_mat_0.txt,50
0,10,21135700.0,31250000.0,2.91984797950471,matrices/10_random_adj_mat_1.txt,50
0,10,26842400.0,15625000.0,3.351320331000942,matrices/10_random_adj_mat_2.txt,50
0,10,26444100.0,15625000.0,3.2978052121300085,matrices/10_random_adj_mat_3.txt,50
0,10,23740800.0,31250000.0,3.2268629179918995,matrices/10_random_adj_mat_4.txt,50
0,10,22451300.0,15625000.0,2.383391467576284,matrices/10_random_adj_mat_5.txt,50
0,10,26220600.0,31250000.0,2.8527480232166775,matrices/10_random_adj_mat_6.txt,50
0,10,26565800.0,31250000.0,2.836224058799113,matrices/10_random_adj_mat_7.txt,50
0,10,26187400.0,31250000.0,2.9838991430561856,matrices/10_random_adj_mat_8.txt,50
0,10,23560900.0,15625000.0,2.828184716381501,matrices/10_random_adj_mat_9.txt,50
0,15,44771200.0,46875000.0,4.266249370952994,matrices/15_random_adj_mat_0.txt,50
0,15,42000700.0,31250000.0,3.5591594521452787,matrices/15_random_adj_mat_1.txt,50
0,15,46323700.0,46875000.0,3.79769470305795,matrices/15_random_adj_mat_2.txt,50
0,15,40141200.0,46875000.0,3.270939632145201,matrices/15_random_adj_mat_3.txt,50
0,15,43615300.0,46875000.0,3.9167312093847224,matrices/15_random_adj_mat_4.txt,50
0,15,43525100.0,46875000.0,3.2522497274976754,matrices/15_random_adj_mat_5.txt,50
0,15,45474600.0,46875000.0,3.3607825223399947,matrices/15_random_adj_mat_6.txt,50
0,15,44698000.0,46875000.0,3.2280629578171323,matrices/15_random_adj_mat_7.txt,50
0,15,47005300.0,46875000.0,2.995120533119722,matrices/15_random_adj_mat_8.txt,50
0,15,43260600.0,46875000.0,3.604325395125946,matrices/15_random_adj_mat_9.txt,50
0,20,71878600.0,62500000.0,4.53991433296812,matrices/20_random_adj_mat_0.txt,50
0,20,71036500.0,78125000.0,6.191081445818358,matrices/20_random_adj_mat_1.txt,50
0,20,77515400.0,78125000.0,5.360799306073544,matrices/20_random_adj_mat_2.txt,50
0,20,69718600.0,78125000.0,5.2966090922050215,matrices/20_random_adj_mat_3.txt,50
0,20,66724800.0,62500000.0,4.883755912907681,matrices/20_random_adj_mat_4.txt,50
0,20,66199600.0,62500000.0,4.938825224084191,matrices/20_random_adj_mat_5.txt,50
0,20,70883300.0,78125000.0,4.7923206781416425,matrices/20_random_adj_mat_6.txt,50
0,20,67398900.0,62500000.0,4.19179630987541,matrices/20_random_adj_mat_7.txt,50
0,20,67821800.0,62500000.0,5.502929577506178,matrices/20_random_adj_mat_8.txt,50
0,20,68773700.0,62500000.0,5.230306777891573,matrices/20_random_adj_mat_9.txt,50
0,25,95954800.0,109375000.0,5.47457223068553,matrices/25_random_adj_mat_0.txt,50
0,25,100802600.0,93750000.0,6.044518421058033,matrices/25_random_adj_mat_1.txt,50
0,25,101758100.0,109375000.0,5.730088756142166,matrices/25_random_adj_mat_2.txt,50
0,25,92803800.0,93750000.0,6.369194412702437,matrices/25_random_adj_mat_3.txt,50
0,25,96813100.0,93750000.0,6.978963398482607,matrices/25_random_adj_mat_4.txt,50
0,25,96021200.0,93750000.0,7.252428861902785,matrices/25_random_adj_mat_5.txt,50
0,25,101781800.0,109375000.0,5.2872640659542585,matrices/25_random_adj_mat_6.txt,50
0,25,92178000.0,93750000.0,6.840331914518831,matrices/25_random_adj_mat_7.txt,50
0,25,96457800.0,93750000.0,6.015373022316489,matrices/25_random_adj_mat_8.txt,50
0,25,98543600.0,109375000.0,5.963423669813155,matrices/25_random_adj_mat_9.txt,50
0,30,129679100.0,125000000.0,8.124465620462919,matrices/30_random_adj_mat_0.txt,50
0,30,122009900.0,125000000.0,7.170387817785017,matrices/30_random_adj_mat_1.txt,50
0,30,127184800.0,125000000.0,7.8729118728221605,matrices/30_random_adj_mat_2.txt,50
0,30,125889100.0,125000000.0,8.025777092043423,matrices/30_random_adj_mat_3.txt,50
0,30,120029300.0,109375000.0,7.109209347412355,matrices/30_random_adj_mat_4.txt,50
0,30,121326000.0,125000000.0,8.688428400961344,matrices/30_random_adj_mat_5.txt,50
0,30,130175000.0,140625000.0,7.925590134524663,matrices/30_random_adj_mat_6.txt,50
0,30,136971500.0,125000000.0,7.809605109759371,matrices/30_random_adj_mat_7.txt,50
0,30,133743100.0,140625000.0,8.119578439662702,matrices/30_random_adj_mat_8.txt,50
0,30,139349800.0,140625000.0,7.156795227599001,matrices/30_random_adj_mat_9.txt,50
0,30,124855300.0,125000000.0,7.777980819519919,matrices/30_random_adj_mat_0.txt,50
0,30,129280200.0,125000000.0,8.055504953052894,matrices/30_random_adj_mat_1.txt,50
0,30,124151600.0,125000000.0,8.257315249305375,matrices/30_random_adj_mat_2.txt,50
0,30,126249000.0,125000000.0,8.302697043555902,matrices/30_random_adj_mat_3.txt,50
0,30,120063000.0,125000000.0,8.081295324712992,matrices/30_random_adj_mat_4.txt,50
